semeval_id,sentiment_num,sentiment_orig,source,text,tweet_id
168162721,0,neutral,Semeval-train,"Have a feeling Shotton will play RB tomorrow, just for the long throw.",249238202303537152
389232139,-1,negative,Semeval-train,Uniontown all ready has a 2 hour delay tomorrow smh Brownsville is gonna be the only school that don't have shit,262998464739282944
104413181,0,neutral,Semeval-train,"UFO Sighting: Black Triangle Sighting in Perryton, Texas on October 20th 2012 - Black object that obscured the s... http://t.co/BSoMVMSR",261697956787400704
31252669,0,neutral,Semeval-train,This Sunday the Leos are taken over Jett Lounge #LionKing http://t.co/M3uC2z8c,236118404287836160
496158734,1,positive,Semeval-train,Love him or hate him but so excited about getting to meet Ted Nugent tomorrow night :),257103231388377088
273676376,-1,negative,Semeval-train,"No sir, I am not about to get on SPC for hiring Young Eli to go out there and entertain them white folks on a Monday night",260173403074465792
533262095,1,positive,Semeval-train,Just about that time!!  NBA season jumps off tomorrow!! My preseason MVC's (most valuable cats) @TerrenceJones1 and @BrandonKnight07 #bbn,263028536921690112
329972733,0,neutral,Semeval-train,#Atl it's #Leo Season! This Sunday TurnUp @ Jett Lounge! Free Entry 4 EVERYBODY all night!!! RSVPfirstclass@ http://t.co/McDl8olv,236121435851071488
111034886,0,neutral,Semeval-train,"@GRUPOEDEBE will be attending @Bett_show with advanced solutions in Education. London, Jan 30th - Feb 2nd 2013 http://t.co/di8ButVk",264012186123382784
636827645,0,neutral,Semeval-train,Queens of the Stone Age &amp; Dave Grohl sat on the stool - Regular John from Glastonbury during the Song For The Deaf tour http://t.co/nbSntwba,255038229949071360
551317528,0,neutral,Semeval-train,@misterhsk Did you know that David Miliband was a Yum Junglist? Catch @YumJungle @streetfeastldn this Friday night. http://t.co/IB0AtI0o,258850903895969792
308750277,0,neutral,Semeval-train,"All my Passengers I aplogize for the tardiness of The 2nd half of the Dual Single ""Magic"" but it's dropping soon...STAYTUNNED!!!!!!!!!!",264204897245863936
15368940,0,neutral,Semeval-train,"MT @KeithOlbermann: My apologies: my bronchitis prevents it, and Countdown tonight. Bill Carter & @davidshuster replace, respectively",161566583062405120
157470755,-1,negative,Semeval-train,"@ooteeny @stuwaldy will NEVER but the sun Jo, never!  EVEN - for a guaranteed date with Dave Grohl!!! Even then!!!",263776477978456064
136363005,0,neutral,Semeval-train,"@Slamsonite28 Honda Classic tomorrow, calling it now, Tiger and rory coming down to the wire",175110869347340288
27597037,1,positive,Semeval-train,My Sunday nights haven't been the same since @lazofficial has been gone from Breakout Kings. I wonder what he's doing next? Can't wait 2 c!,221737269671903232
21582436,0,neutral,Semeval-train,#g8m Steve Emerson on SUN explains the riots and real motives http://t.co/6DfPuYP3 #tcot #teaparty,248103468949188608
182504057,0,neutral,Semeval-train,"TA: LG Spectrum Ice Cream Sandwich will start rolling out tomorrow: 
Starting tomorrow owners of the LG... http://t.co/B2GOeeK6 #android",260825391713886208
47758968,1,positive,Semeval-train,"In honor and remembrance of Tom Hagedorn ""Light the NIght"" and support Women's Soccer tomorrow at 7PM as they take on Gonzaga. @uofsandiego",264066883383328768
862520299,1,positive,Semeval-train,Last day to buy SPC cards is tomorrow! Please support so we're able to give you an awesome Halloween!,259140700338278400
258080315,1,positive,Semeval-train,"Whoop Whoop it is Kids Eat Free Wednesday!! Swing into O'Briens Irish Pub | Plant City, tonight for Kids Eat free... http://t.co/tFTmBaUr",261146848427900928
462308789,-1,negative,Semeval-train,@jtrojnar227 @gdisano55 that may lower his rank in the mcgeezers he will go down to the D league,235009503496646656
57600343,0,neutral,Semeval-train,"6 - Louis Saha is going to play for his 6th Premier League club, only Marcus Bent, Andy Cole &amp; Wayne Routledge have played for more. Travel.",236135470575263744
309864126,0,neutral,Semeval-train,@Ladbrokes any odds on louis saha to score the winner in the derby on sunday? @louissaha08 #backtohauntthescum #bagger,258581456123727872
367399217,1,positive,Semeval-train,I can't wait to see the Lakers tomorrow....,263507986356531200
31501713,1,positive,Semeval-train,Wichita State evens match 1-1 with 25-18 2nd set win. Watch live at http://t.co/eA7jZnYX or follow at http://t.co/KGfCaEpg.,243873881566347264
337339876,0,neutral,Semeval-train,"""@cii_meEXPOSEDx2: The PreGame 'State of the Union' VUU vs VCU .. tomorrow night at Mansion !""",264069147682557952
398677358,-1,negative,Semeval-train,"Star Wars visionary becomes one with the Force: Artist dies at 82 Star Wars conceptual artist Ralph McQuarrie, w... http://t.co/mw4ZM0gq",176648280380424192
583789210,1,positive,Semeval-train,"@indomienoodlez 
May Allah grants us all our HRt desires n make us better prsns than the yrs before",261717956667518976
174592946,0,neutral,Semeval-train,Red Cross: Syria is now in civil war: The International Committee of the Red Cross said on Sunday it now conside... http://t.co/qwrqMUY4,224572951947771904
819640285,0,neutral,Semeval-train,RIP to Capt. Walbridge of #HMSBOUNTY. Fair winds and following seas wherever you may be http://t.co/u2zHR3hC,264156108329988096
919759298,1,positive,Semeval-train,"Even though we just play Troy this Saturday, I still can't wait to watch Tennessee play! #truevolfan #gobigorange",264172194555383808
97080391,1,positive,Semeval-train,@Mikeisthestig Not in the Afghan halal meat shop but it may as well be with the amount of Afghans and halal meat in the house!!,258983566808076288
495791620,1,positive,Semeval-train,To whom it may concern in Luxembourg: You liked the Madoff affair you will enjoy the Apollonia Affair http://t.co/4Y26Tmfl #affaireapollonia,232486456218775552
19534874,0,neutral,Semeval-train,She may have failed the drug test for metenolone but no trace of Rohypnol or GHB were found in her sample http://t.co/HwXVx4m4,235020711993950208
17432059,0,neutral,Semeval-train,"Eagle Bancorp Completes Sale of $10 Million of Common Stock: Nov 1 &amp;;- Eagle Bancorp Inc. (Nasdaq:EGBN), the par... http://t.co/p79nnawb",264012999260524544
392581373,1,positive,Semeval-train,"@fizzer18 nice one phil big nose on soccer sat telling everyone you said Mersey derby better than manc one

#loadofbollocks",262180937557745664
439974394,1,positive,Semeval-train,"Today was an awesome day but it is quite sad for me and my teammates :) . Qian , Yue , Ying and Jun :)",259175106872475648
426437304,1,positive,Semeval-train,March Fourth Marching Band is sound checking and sounds awesome. Don't miss this show tonight.,231141882753855488
78514176,0,neutral,Semeval-train,Are you reaaaady??? @donsantillan 26km run tomorrow: BelAir to SM Sta. Rosa via Greenfield City. Gotta sleep now. #boom,256722297019322368
24412279,1,positive,Semeval-train,"@Cerullean, thnx for the follow! The Chronicles of Jan sound hilarious! Love the tribe of Periscopes. Very Douglas Adams.",260819556640104448
40596111,1,positive,Semeval-train,"-but Saturday.. if you can make it to Monroe, please do so ! the after party for 3 different games is all in one. #GSU #JSU #ULL #ULM #Tech",264238119874863104
358195118,0,neutral,Semeval-train,Help us get to 250 followers by the start of MVC Playoffs this Sunday! @gocreighton @BluejayLife @whitebluereview @CUBlueCrew,261854925221408768
397084214,0,neutral,Semeval-train,"@BravoLacy David Taylor?  A few yrs ago, whn he 1st came 2 stl, he went by apostle. My hubs used 2 play for his services.",225644551975612416
212430742,0,neutral,Semeval-train,"Don't miss these upcoming SPC events:

On November 15th - A post-election breakdown with Mark and Mark,... http://t.co/F5I8aq9x",263317973576597504
73531412,1,positive,Semeval-train,Foothill vs. Laguna Hills is @Cox3 game of the week. It airs Friday 11:30 pm Saturday 1 and 8 pm Sunday 1 and 7 pm 9/17 8 pm 9/18 8 pm,245276598138437632
524300916,0,neutral,Semeval-train,On the 7 hour journey from uni to St.James Park - my real home. Come on Newcastle!! My 1st European night at SJP #nufc #brugge,261456538449879040
603079011,0,neutral,Semeval-train,"VB: #UE drops to 5-10 on the season after a sweep at Wichita State tonight: 3-0 (25-16, 25-16, 25-17). Aces play at Missouri State tomorrow.",249319829255901184
489534554,0,neutral,Semeval-train,"Outdoor Movie Night tomorrow!!  Come see Lorax while you eat hot dogs, and munch on popcorn and other treats.  Food at 6pm, movie at dusk",248935782331596800
33611771,0,neutral,Semeval-train,No footy as Wednesday ....you know Thursday Is spurs day (@ White Hart Lane Stadium) http://t.co/fdGAXaC5,261102379850682368
365989238,0,neutral,Semeval-train,@SouthSideAsylum no back to watching Jim Henson's fattest character pitch the 8th #BrettBeakerMyers,251159660458024960
424457032,1,positive,Semeval-train,"Ok guys. Hate on SJP all you want, just remember, you have school tomorrow. #havefun",263091795687247872
123643754,1,positive,Semeval-train,LOL! The sworn affidavit from former Saints DC Gregg Williams that the @nfl presented to Vilma was signed LAST FRIDAY. (via @AdamSchefter),247873476667535360
456244573,-1,negative,Semeval-train,Idc anymore everyone leave me alone at school tomorrow I'm going pissed....,264121128828674048
439924510,1,positive,Semeval-train,@Cavillafuertee hi baby :*** See you tomorrow on SM Sta.Rosa ! Yaay !,256758224336867328
244058670,0,neutral,Semeval-train,"Fastball, Wild Seeds set to take the stage for GrulkeFest: A Celebration of Brent at ACL Live http://t.co/ehFahsRb via @culturemapATX",240200698367729664
28931964,1,positive,Semeval-train,"Infinite's last date of their Japan Arena tour is on the 22nd of November. Lucky fans, they get to be with Dongwoo on his birthday.",261473843649069056
135513769,1,positive,Semeval-train,Good to see Danny Care starting the 3rd test against the Boks. Great player who's very quick at the base of the rucks #rugby,215726312604708864
487955690,1,positive,Semeval-train,"studying anatomy &amp; watching Army Wives is what the rest of my night consist of, can't wait for a little break with @MaryBWelch tomorrow!",263101413402492928
625196397,1,positive,Semeval-train,Tomorrow I'm going to the Knicks vs Celtics game ^.^ cool,256908808973058048
156095474,0,neutral,Semeval-train,Weekend pressure at TPC Sawgrass? Look no further than Harris English - 12 shot swing in a day - goes from 67 Fri to 79 Sat,201441113716965376
323093306,1,positive,Semeval-train,1st Gonzaga game of the year!!! #gozags,262345435555958784
334252304,0,neutral,Semeval-train,Timeout #MTVB as Arkansas State has come back to take a 20-19 lead in the 4th set. Red Wolves lead match 2-1,259833960333463552
46913876,0,neutral,Semeval-train,"Girls Night Out-Friday night-November 2nd. Fairfax Police Gym -#jazzercise. 6-8pm. Revercomb Dr. Fairfax, VA. Potluck following the dance!",263694949944528896
547151843,0,neutral,Semeval-train,HF @cumbedance for pay what you wish week! Oct 29- Nov 4 http://t.co/LWruUAbu,261890136046981120
411773462,0,neutral,Semeval-train,New blog post : Marvel's Phase Two Kicks Off with 'Iron Man 3' Trailer on October 23rd http://t.co/u9rZyxkz,253622047496867840
286259762,0,neutral,Semeval-train,"How much does @MittRomney want to win Va? Enough for 2 more rallies here on Monday, last day of campaigning, in Lynchburg &amp; Fairfax.",264202145631453184
320516871,0,neutral,Semeval-train,"Plans for the weekend: Movies, watch Tennessee dominate Saturday ( I hope ) and go to church #solid",264203915589992448
114307297,1,positive,Semeval-train,"I'm gonna be blasting ""Find Me"" all day on the 14th. I hope the neighbors like Christina Grimmie.",211946076834512896
444874151,0,neutral,Semeval-train,Marijuana March is trending... Idk bout you but the last thing I wanna do when I'm high is walk #lazy,198905731670474752
426440143,1,positive,Semeval-train,Amazing work Directioners! Little Things was Number 1 on the @Hot30Countdown tonight! Can we do it again tomorrow? #challengeaccepted,263968597846659072
562827191,1,positive,Semeval-train,"SPOILER ALERT!!! Watch the Teen Choice Awards on Studio 23 this Sunday, Christina Grimmie might be there. Have a GOOD WEEKEND!",228791041514418176
568653581,-1,negative,Semeval-train,"Tomorrow will mark 42 years since the Wichita State football team plane crash happened.(October 2, 1970-Silver Plume,CO) 31 lost their lives",252759525713641472
299420825,0,neutral,Semeval-train,Harris English hit a dude in the top of the head on his 1st tee shot of the day!! #wow,201378148007415808
602008557,-1,negative,Semeval-train,"Real Madrid coach Jose Mourinho faces further selection dilemmas ahead of Sunday's La Liga trip to Real Mallorca, with Sami Khedi...  #fb",261749715144691712
253721926,1,positive,Semeval-train,Big Bangs new season starts on the 27th YEAH BOII,246910354003738624
17025854,1,positive,Semeval-train,12th film at #MtnFest: Winged Seduction: Birds of Paradise. This was the sexiest movie at Banff. If you think mating birds are sexy.,262795296696832000
204523240,0,neutral,Semeval-train,"I don't doubt the 2nd coming will be in Jerusalem AND Missouri, but when is it due? http://t.co/bNcCbeU2",264021789963849728
441305852,-1,negative,Semeval-train,"Sreven Taylor will look pretty daft after the Mackems win tomorrow,i really think they will beat you.PARMO",259605117853110272
108177878,0,neutral,Semeval-train,NBC writer @DanielJMartin_ has Lorenzo Brown as 4th best PG in the nation. Ryan Harrow comes in at No. 19: http://t.co/P2GnpG0E,262956264957562880
201645170,1,positive,Semeval-train,Aye if u guys like basketball the NBA League pass is free for November 6th find the channels on Comcast or Direct TV,263804261169762304
14188077,1,positive,Semeval-train,"@HuntingLife
Thanks for the follow. You may need a super rope cinch for hunting. Ted Nugent loves it. Check out http://t.co/R1L15LGN.",262184962348941312
297031999,0,neutral,Semeval-train,"@cewitt94 I'll see :\ I have to go to Timmonsville tomorrow afternoon and Brandon's gonna be with me, so I'm not sure.",242748235200987136
237074709,1,positive,Semeval-train,Howay Newcastle beat the Mackems and then we can do them over next Tuesday! #NUFC #MFC,259983635946565632
399632764,1,positive,Semeval-train,"The only 2nd coming I'm interested in is @springsteen bringing his Wrecking Ball back to the UK

#HisAlmightyBruceness",237956036340895744
71167554,0,neutral,Semeval-train,"Maniaci on Casimir Pulaski Day (March 1, 04): ""Some people call it a holiday."" Judge: ""I call it a holiday.""Courtroom laughs#DrewPeterson",233962853420384256
348993586,-1,negative,Semeval-train,Oslo has been gloomy the whole day. Am ok with the temperature but not the non-sunny outlook. Hope it gets better tomorrow.,263672015267966976
308882349,0,neutral,Semeval-train,@TV3nz What happened to Breakout Kings? Thought it may of come back after the block. Have you guys just cut it completely from programming?,243855500825997312
319501017,1,positive,Semeval-train,"@The_GeorgeHotel I worked at Chesters, &amp; the George was our 2nd home, we loved it. Ill certainly be back! :-)",218330724112150528
278833302,0,neutral,Semeval-train,"@ScottiePippen Who will get the tough buckets in the 4th quarter for, The Bulls?",263676222268121088
44231653,0,neutral,Semeval-train,Who wants to be on @Kandi's Kandi Factory?? #kandifactory You may see me and my new music on the new series,221074832761167872
63848812,1,positive,Semeval-train,"""@PackInsider: As we reported earlier in the day, PG Lorenzo Brown will have surgery on Tuesday. "" Hoping 4 speedy recovery",216994923407351808
336867958,1,positive,Semeval-train,MICCA Tomorrow. My support for the Marching Band is ridiculous. #needstostop #butilovethemsomuch #Itssoearly #EyesWithPride #maybenextyear,262365348181979136
51002583,-1,negative,Semeval-train,Poor Bruce Springsteen: 1st Swan co-opts Badlands; then Abbott adopts the Wrecking Ball title. When will Aussie politicians leave him alone?,238493219254591488
37093809,-1,negative,Semeval-train,"""@OriginalKingD: So you want people like Chief Keef &amp; Ted Nugent to have guns. c'mon son #debate""",258392443144245248
74651244,-1,negative,Semeval-train,"@ProducerKal The schools are also in the middle of ISTEP testing, so they may not be able to get back to you yet",200048652931182592
32946138,0,neutral,Semeval-train,"Sony's PlayStation Network store will receive an overhaul next Wednesday, October 17, in the PAL territories and October 23 in North...",256386798136213504
232346855,1,positive,Semeval-train,Excited for tomorrow's Photo Session with Indhi fashion design studio at TheLoniousStudios http://t.co/TkcVagnS,264009022850613248
16331415,-1,negative,Semeval-train,Our neighbor is removing some trees and my 7 year old has been so bothered about it all day at school.we may have to lay off Lorax for a bit,244060045967503360
78180730,0,neutral,Semeval-train,You're going to breath the same air as Song Joongki tomorrow @cheonsa_jia grrrr,205677201142710272
397988692,1,positive,Semeval-train,Bright Side Of The Sun - Recapping the Recaps: See what others said about the Suns loss to Warriors #suns http://t.co/task3tEk,264027034236383232
339102043,1,positive,Semeval-train,"The Marching Band is playing the 3rd Quarter dance song right now and I can hear it from my class. I gotta do it, can't stop...",263680387014864896
281239249,1,positive,Semeval-train,"Tomorrow, Okami will be released on PSN in HD. Can't wait to play it again! To me, it's one of the greatest games ever made! #okami #clover",263426414106271744
491714558,1,positive,Semeval-train,Tennessee is going to kill troy on Saturday!,264161595058425856
413211241,0,neutral,Semeval-train,Playing with Fluke tomorrow night in The Sailors Return. #Weymouth. #live gig.,249069935379234816
50503943,0,neutral,Semeval-train,SEMA kicks off in Las Vegas tomorrow.  Our friends over at http://t.co/whjgPe6e built up this Wildcat for the GBC... http://t.co/21GjkRlS,263114587933646848
11672562,1,positive,Semeval-train,I'm hooked on horse racing..I've been to the Del Mar Racetrack in San Diego..and now I wanna go to the Kentucky Derby..,258563206493114368
75095461,0,neutral,Semeval-train,"Today is the first day of work for the Southern Indiana Blitz Build in Henryville. As you may remember, last... http://t.co/yZynNQOo",255302930926825472
79258361,1,positive,Semeval-train,"On June 29, Andrew Breitbart offered a $100,000 reward to anyone for the ""full 'JournoList' archive, source fully protected"".",246223098196660224
332165098,0,neutral,Semeval-train,Front Line with Kamran Shahid Latest - 25 June 2012:  http://t.co/2JCqBfDJ,217287395941421056
18307528,1,positive,Semeval-train,Tomorrow night it's your chance to slay a dragon in Jerusalem's Old City! http://t.co/GDyXDvk8,263600691610787840
180479383,-1,negative,Semeval-train,That girl Rhonda Rousey is BAD. And she's got 6 Ws all by way of 6 1st rd arm bars. #BadAss,237035761038401536
85352200,1,positive,Semeval-train,"Premier League Team of the Week: Van Persie makes cut for 10th time this season as Szczesny, Evans & Ashley Young star http://t.co/fVt3OB1Y",176609672424468480
74701513,0,neutral,Semeval-train,"LinkedIn Events: A Celebration for the Performing Arts in Television Film Theatre &amp; Fashion
November 24th 2012 Room 43 1039 e 43rd St.",252826203558400000
89450933,0,neutral,Semeval-train,Is Martin Atkinson being brought out on Wednesday to 'even it up',262640161760882688
145972700,1,positive,Semeval-train,"@andiweimann i hope you start on Saturday , no coincidence our best performances of the season Vs Swansea &amp; NUFC you started. #AVFC #UTV",260816945471963136
321973006,1,positive,Semeval-train,"In rugby news, @BasRFC are winning 26-5 at Cobham, with the four-try bonus point in the bag. See The Monday Gazette for a full report.",262206312023212032
15696616,1,positive,Semeval-train,Be sure to watch the broadcast premiere of the official 2012 Iditarod Race documentary - Sunday 6-8pm. http://t.co/M5Nm7VJj,244246402698473472
164553415,1,positive,Semeval-train,"New listing coming in Laguna Hills, CA! 5 bed plus bonus room, pool, 3 car garage...to hit the market officially tomorrow!",262649628380495872
887901084,-1,negative,Semeval-train,"Ugh had ISS today , gonna have it tomorrow too -_- #gay",263776293106118656
106038987,0,neutral,Semeval-train,Up next we'll be joined by Sunderland striker Louis Saha as we continue to build up to #safc v #lfc at the Stadium of Light tomorrow evening,246525887456096256
277276322,1,positive,Semeval-train,Plant City is babysitting NYC palm trees for the winter. Crap like this cracks me up! http://t.co/BmJAFvCA,258604126299123712
538520173,0,neutral,Semeval-train,"Hi guys, girls working tonight :- Passion, Alice, Harley, Sky, Stacey, Adriana, May, Paige and Willow. See you soon x",264236119992979456
170772716,0,neutral,Semeval-train,"I've never sat through an episode of ""Gossip Girl"" which does not inhibit me from calling it ""Jim Henson's Bret Easton Ellis Babies""",263800475059646464
329972733,1,positive,Semeval-train,Sunday night lounging! Jett Lounge is the destination! Big LEO celebration! Everybody free all night! Pool t http://t.co/d2GiHl6O,236509010168254464
197076480,-1,negative,Semeval-train,SimCity delayed it's availability http://t.co/UNGAQdaO,263162945389862912
356790312,0,neutral,Semeval-train,#ESIAfrica Wescoal signs three year supply agreement with Eskom: 10 September 2012 - Junior coal mining group We... http://t.co/s04qgWTf,245110685170810880
283620540,1,positive,Semeval-train,Turns out Saturday's match at White Hart Lane was Ramires' 100th for the club. That's a big milestone.,260256489636241408
19795883,1,positive,Semeval-train,"Mark Martin's the 1st to crack 191 mph, and now leads a MWR 1-2 (Bowyer 2nd) and Toyota 1-2-3 (Kyle 3rd) after 36 cars. #NASCAR",259416408981643264
137667661,-1,negative,Semeval-train,"Correction @BaltCoPS Marching Band is cancelled tomorrow, why in the world wld we think they had common sense to cancel school so early duh!",262377160570961920
521255610,1,positive,Semeval-train,Happy Bday Big Boss!!!! @ChelseaIndo Happy Birthday Roman Abramovich (24 October 1966) Wish you all the best :)) #CFC http://t.co/dN9a07Rb,260917117153574912
49009971,1,positive,Semeval-train,"@oomzee just realized i had 400 credits on my acc left, got one pack nothing in it but a free pack with it, di maria 2nd pack :)",264048509362257920
32863197,1,positive,Semeval-train,Babysitting all day tonight... blahhh.. but cant wait for Friday!! Club Pulse baby!!!! Whoot Whoot!!!!,260829007694680064
311538567,1,positive,Semeval-train,Open Lobby was fun today... Hopefully it'll be cool tomorrow too.,226815993199079424
474646114,1,positive,Semeval-train,Happy birthday Roman Abramovich (24 October 1966) &gt;&gt; Keep the blue flag flying high &lt;3,260917838586454016
280053148,-1,negative,Semeval-train,can't wait until saturday morning when im at work at 5am unloading the freight and i have maria on my ass behind me with the mop and broom,264228583935995904
15428966,1,positive,Semeval-train,So proud of the ladies from MY family group from Kremlin today who placed 3rd at the j-high state cross country meet! So proud of ya ladies!,259055822506696704
413027103,-1,negative,Semeval-train,"If the world ends in December, I'mma find Justin Beiber and castrate him before I die.",263566971419893760
630314862,1,positive,Semeval-train,"Jose Mourinho: ""We want to win the playoff, and if we win tomorrow, that's best"" #HalaMadrid",263361946961719296
478270307,-1,negative,Semeval-train,@bhhopppps_24 and I'll pull out the Kentucky Derby  picture from 9th grade. #blackmail,255724676901376000
117587244,1,positive,Semeval-train,"""@Bieberbucks: March 1st is National Bieber Day! Wooohoooo! :)"" [Like it? http://t.co/vhccymul ]",175154449617141760
19372014,-1,negative,Semeval-train,"Badly judged joke from Herring. Joke may not ""be about rape"" but reference to Rohypnol always evocative of such, no matter the intent.",223027298557898752
21910310,1,positive,Semeval-train,"Aaah, just got Silent House in the post!! :D Gonna wait to watch it until tomorrow or Sunday though!",254328980776300544
369856696,1,positive,Semeval-train,"Iguana in the desert. No shade. The sun is high in the sky.
He can handle it. Don't bet against him.",261695210260684800
139184091,0,neutral,Semeval-train,It is official the NASDAQ market will be open in Wednesday,263320591698911232
14675745,-1,negative,Semeval-train,"Without Carl Nicks, Bucs to shuffle O-line: Some major news out of the Tampa Bay Buccaneers on Tuesday afternoon... http://t.co/jAXDgq0P",263380499597234176
31155225,-1,negative,Semeval-train,@usnews http://t.co/QEsN5NDJ  Too bad Mort Zuckerman does not believe in the 1st amendment NYDN website evil,252743747186601984
49917290,-1,negative,Semeval-train,@qweenrobin Well Tuesday is a busy TV night state-side. I'm still not done with the latest ep of Hart of Dixie!,263618259985764352
276571029,-1,negative,Semeval-train,@StevieRyan I miss sunday nights where Mob wives came on then Stevie Tv would. Now I gotta put up with this Chicago Bullshit and NO StevieTv,226881741019815936
184270826,1,positive,Semeval-train,Let our Nov.6 vote be in Andrew Breitbart's name.  Let's show he DID NOT die in vain!   A vote for Romney=a vote for Andrew,251573687256481792
84563846,0,neutral,Semeval-train,'Clockwinder-who wouldn't say no'. Launch at the Commons on Tuesday. The biog of the late David Taylor is the untold story of a virtuous MP.,244353327679291392
514439234,1,positive,Semeval-train,Who wants to party with Tay and I Saturday night in Troy?! ;) for real though.....,264169131941699584
612263354,0,neutral,Semeval-train,5. Di Java Jazz tahun berapa Alex dan Beno berjumpa for the 1st time? #DIVORtrivia,226564811130019840
140156243,1,positive,Semeval-train,Cliff Avril says he's feeling fine following the bye. Said he thought he would have played had the Lions had a game Sun.,255763940842274816
231776924,0,neutral,Semeval-train,"Core 6 Athletes 2012 Winter Banquet December 5th 6:30pm. Top prospects and college coaches from the B1G, SEC, Big 12, MAC and MVC. #Compete",263750360160686080
240740870,0,neutral,Semeval-train,listening to POETIC JUSTICE for the 1st time #DontJudgeMe,263153990114635776
622315650,0,neutral,Semeval-train,Bill Carter of New York Times called. They are working on story about our renewal for tomorrow's paper. Charlie Skinner is doin' the talking,219890829530116096
337636976,1,positive,Semeval-train,"And its finally here, Strawberry festival today 9-5 and tomorrow 10-4, thank you God for the answered prayer of no rain!!",249375495379095552
58431354,1,positive,Semeval-train,Headed to McAdory High to speak to the football team. Get these boys ready so they can straight boom on Brookwood tomorrow night #LehGo,258985351098552320
31179339,-1,negative,Semeval-train,Damn Drexel and Penn have canceled classes for Monday and Tuesday due to the hurricane.,262610868049686528
85907701,-1,negative,Semeval-train,Premier League Team done ready for tomorrow. Bit of a risky tactic that might backfire in week 1! Now to get ready for NFL FF draft tonight,236536600417415168
353242188,1,positive,Semeval-train,"7:23 a young savage named suadonte wright was born , I love you baby &amp; may your soul rest&lt;3333 I miss you donnnn !",238597398920851456
490480720,0,neutral,Semeval-train,AVB Reveals Latest Plans For January: Andre Villas-Boas says he has sent scouts around the world to see if the T... http://t.co/oGbCXlnz,261423428660256768
172658369,0,neutral,Semeval-train,NEON theme! first round Monday night at the volleyball game in West Liberty! #wakawaka,259859019584385024
25638343,1,positive,Semeval-train,"If you're ever having a bad day watch Too Cute on Animal Planet. It's all about the 1st few weeks 4 baby animals, mostly puppies &amp; kittens.",262331012959334400
564923078,0,neutral,Semeval-train,Just delivered  a speech on IEBC preparedness for the March Election at ICJ conference at Mombasa Continental,236028492398088192
329695511,0,neutral,Semeval-train,"Crimes against women: Khaps, women panel meeting on Oct 28: It would be for the first time that Haryana khap panchayats and National ...",260497442145984512
18770239,-1,negative,Semeval-train,"Martin Atkinson is referee tomorrow. If you don't remember, he's the one who ""missed"" Balotelli's shocking tackle on Song.",251839817367818240
21314314,0,neutral,Semeval-train,"#Strikeforce Results: In an instant MMA classic, Miesha Tate &amp; Julie Kedzie went to war. Tate pulled out the W with sub at (3:28) of the 3rd",237001732834594816
299383019,0,neutral,Semeval-train,"- Joseph Prince (FB):When your problems were in your hands, the weight and the burden may have crushe...When you... http://t.co/ZnKsuOPt",261260809861210112
21718577,1,positive,Semeval-train,Maino and the mafia love at #infinity tomorrow for #hustlehardwednesdays w/ @djjstar @djfirstchoice @djself  http://t.co/ft1QOOGx,255817421389193216
250195796,1,positive,Semeval-train,@Kirsty_182 my older brother is going to see Tenacious D on Sunday and Dave Grohl is going to be playing the drums there!!!!!!!,259351220685262848
339210742,-1,negative,Semeval-train,@TRX450R I'm not sure I'm going to Brownsville tomorrow,264256431493107712
20298144,-1,negative,Semeval-train,Silent House may be one of the worst movies ever.,254456550494711808
318330178,0,neutral,Semeval-train,"Now: ""There's only one Roger Johnson"" to Winter Wonderland. But now a Wed corner...which ends with Mattock rifling high into the South Bank.",252072488060727296
19503863,1,positive,Semeval-train,West Yorkshire Police &amp; CPS have advised Danny Care he will not be charged in relation to alleged sexual assault in Leeds on March 3.,223452976637943808
265592137,0,neutral,Semeval-train,"I'm thinking about making August ""Baby Month"" at Life's A Celebration. With tips and ideas for those expectant and new mums out there.",216154503219642368
510253767,0,neutral,Semeval-train,Tuesday is cleaning day at SHOP! And you all thought us Indys were all snorting caviar off Roman Abramovich and that #mythbusting,253137302602252288
264902450,0,neutral,Semeval-train,Choirs off next Friday or the one after that... Tryna get a handful of people to go out somewhere for dinner... Anyone interested??,264061376719376384
408515870,-1,negative,Semeval-train,I rate Lee Dickson but Danny Care has to be on the bench sat for the 2nd test 60 mins with tired legs he will be dangerous #rugby #saeng,212917165718896640
153853944,0,neutral,Semeval-train,Red Cross: Syria conflict is now a civil war: The International Committee of the Red Cross said on Sunday it now considers the confli...,224508695051120640
325376539,1,positive,Semeval-train,@NEstaCKs it will be good for hoop so get ready dec .25 u kno we will c LAKERS vs Heat,234095151654514688
556159172,0,neutral,Semeval-train,"GBU PM ready for reply on coal blocks: Congress: New Delhi, Aug 22 (IANS) With the Bharatiya Janata Party (BJP)... http://t.co/Nf9Nqdaa",238345863628464128
365870402,1,positive,Semeval-train,@robyn_bryant well its my favorite 4th doctor story and its written by Douglas Adams. And if youve ever read the 1st Dirk Gently book (1of2),263827271482224640
14275624,0,neutral,Semeval-train,EA #E3 News you may have missed: SimCity  confirmed for Feb 2013 &amp; SimCity Social for Facebook; Crysis 3 Feb 2013 release &lt;c&gt;,209998835752251392
404829132,1,positive,Semeval-train,See you guys tomorrow at SM STA. ROSA! I'll be performing for SM Cyberzone grand launch event :),256353558964871168
